Col Centre Code,Receipt Date,Receipt Number,Receipt Type,PC,Consumer No,Mode,Cheque No,Receipt Amount,Modification
010965012-Medha Sub Division Office Coll.,16-Dec-25,0007193,01,6,196500113652,NEFT,------,190,--------
010965012-Medha Sub Division Office Coll.,16-Dec-25,0007194,01,6,196500113792,NEFT,------,380,--------
010965012-Medha Sub Division Office Coll.,16-Dec-25,0007195,01,6,196281989911,NEFT,------,640,--------
010965012-Medha Sub Division Office Coll.,16-Dec-25,0007196,01,6,187160000671,NEFT,------,310,--------
010965012-Medha Sub Division Office Coll.,16-Dec-25,0007197,01,6,196501984657,NEFT,------,330,--------
010965012-Medha Sub Division Office Coll.,16-Dec-25,0007198,01,6,196502000367,NEFT,------,210,--------
010965012-Medha Sub Division Office Coll.,16-Dec-25,0007199,01,6,196500000939,NEFT,------,290,--------
010965012-Medha Sub Division Office Coll.,16-Dec-25,0007200,01,6,196500113865,NEFT,------,340,--------
010965012-Medha Sub Division Office Coll.,16-Dec-25,0007201,01,6,196501991891,NEFT,------,350,--------
010965012-Medha Sub Division Office Coll.,16-Dec-25,0007202,01,6,196191983027,NEFT,------,160,--------
010965012-Medha Sub Division Office Coll.,16-Dec-25,0007203,01,6,196190001336,NEFT,------,400,--------
010965012-Medha Sub Division Office Coll.,16-Dec-25,0007204,01,6,196500113687,NEFT,------,230,--------
010965012-Medha Sub Division Office Coll.,16-Dec-25,0007205,01,6,196500113733,NEFT,------,620,--------
010965012-Medha Sub Division Office Coll.,16-Dec-25,0007206,01,6,196500113679,NEFT,------,240,--------
010965012-Medha Sub Division Office Coll.,16-Dec-25,0007207,01,6,196500113741,NEFT,------,340,--------
010965012-Medha Sub Division Office Coll.,16-Dec-25,0007208,01,0,195531922200,NEFT,------,6090,--------
010965012-Medha Sub Division Office Coll.,16-Dec-25,0007209,01,0,196801922211,NEFT,------,5660,--------
010965012-Medha Sub Division Office Coll.,16-Dec-25,0007210,01,5,195010005383,NEFT,------,1990,--------
010965012-Medha Sub Division Office Coll.,16-Dec-25,0007211,01,5,195010002635,NEFT,------,320,--------
010965012-Medha Sub Division Office Coll.,16-Dec-25,0007212,01,5,195011904039,NEFT,------,360,--------
010965012-Medha Sub Division Office Coll.,16-Dec-25,0007213,01,5,195010001345,NEFT,------,1410,--------
010965012-Medha Sub Division Office Coll.,16-Dec-25,0007214,01,0,195011907364,NEFT,------,1390,--------
010965012-Medha Sub Division Office Coll.,16-Dec-25,0007215,01,5,196930001483,CHEQUE,000024,170,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,16-Dec-25,0161984,01,8,195140003587,CASH,------,530,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,16-Dec-25,0161985,01,8,195041934048,CASH,------,600,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,16-Dec-25,0161986,01,8,195730080480,CASH,------,250,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,16-Dec-25,0161987,01,8,195042252951,CASH,------,490,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,16-Dec-25,0161987,05,8,195042252951,CASH,------,730,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,16-Dec-25,0161988,01,8,195050023333,CASH,------,1230,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,16-Dec-25,0161989,01,8,195271941787,CASH,------,440,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,16-Dec-25,0161990,01,8,195270022672,CASH,------,580,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,16-Dec-25,0161991,01,8,195040002664,CASH,------,380,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,16-Dec-25,0161992,01,8,195260048371,CASH,------,240,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,16-Dec-25,0161993,01,8,195490001412,CASH,------,570,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,16-Dec-25,0161994,01,8,195041938728,CASH,------,440,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,16-Dec-25,0161995,01,8,195450000651,CASH,------,910,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,16-Dec-25,0161996,01,8,195340000701,CASH,------,130,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,16-Dec-25,0161997,01,8,195040053609,CASH,------,500,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,16-Dec-25,0161998,01,8,195041926631,CASH,------,780,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,16-Dec-25,0161999,01,8,195760000740,CASH,------,970,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,16-Dec-25,0162000,01,8,195140036361,CASH,------,750,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,16-Dec-25,0162001,01,8,195041956050,CASH,------,380,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,16-Dec-25,0162002,01,8,195211940439,CASH,------,770,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,16-Dec-25,0162003,01,8,195430059756,CASH,------,810,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,16-Dec-25,0162004,01,8,195040053552,CASH,------,1810,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,16-Dec-25,0162005,01,0,195040003628,CASH,------,2820,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,16-Dec-25,0162006,01,8,195110033881,CASH,------,590,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,16-Dec-25,0162007,01,8,195490000939,CASH,------,490,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,16-Dec-25,0162008,01,8,195041943365,CASH,------,200,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,16-Dec-25,0162009,01,8,195041934684,CASH,------,300,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,16-Dec-25,0162010,01,8,195041983669,CASH,------,130,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,16-Dec-25,0162011,01,8,195040020051,CASH,------,1030,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,16-Dec-25,0162012,01,8,195050032154,CASH,------,210,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,16-Dec-25,0162013,01,8,195041948839,CASH,------,470,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,16-Dec-25,0162014,01,8,195041936466,CASH,------,400,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,16-Dec-25,0162015,01,8,195731935977,CASH,------,1040,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,16-Dec-25,0162016,01,8,195150037307,CASH,------,300,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,16-Dec-25,0162017,01,8,195150037099,CASH,------,320,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,16-Dec-25,0162018,01,8,195041945554,CASH,------,390,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,16-Dec-25,0162019,01,8,196890000624,CASH,------,580,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,16-Dec-25,0162019,05,8,196890000624,CASH,------,530,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,16-Dec-25,0162020,01,8,195271941817,CASH,------,2290,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,16-Dec-25,0162021,01,0,195870089126,CASH,------,1920,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,16-Dec-25,0162022,01,8,195041983430,CASH,------,910,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,16-Dec-25,0162023,01,8,195040019311,CASH,------,300,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,16-Dec-25,0162024,01,8,195210043719,CASH,------,680,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,16-Dec-25,0162025,01,8,195041929761,CASH,------,1120,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,16-Dec-25,0162026,01,8,195211923674,CASH,------,380,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,16-Dec-25,0162027,01,8,195441935833,CASH,------,970,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,16-Dec-25,0162028,01,1,195870089967,CASH,------,380,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,16-Dec-25,0162029,01,8,195040019109,CASH,------,560,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,16-Dec-25,0162030,01,8,195041983341,CASH,------,710,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,16-Dec-25,0162031,01,8,195110000630,CASH,------,380,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,16-Dec-25,0162032,01,8,195731921275,CASH,------,250,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,16-Dec-25,0162033,01,8,195150037129,CASH,------,190,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,16-Dec-25,0162034,01,8,195151922461,CASH,------,450,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,16-Dec-25,0162035,01,8,195040003016,CASH,------,2660,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,16-Dec-25,0162036,01,8,195041932096,CASH,------,950,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,16-Dec-25,0162037,01,1,195870089665,CASH,------,120,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,16-Dec-25,0162038,01,1,195870002136,CASH,------,670,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,16-Dec-25,0162039,01,8,195211959598,CASH,------,410,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,16-Dec-25,0162040,01,8,195111943937,CASH,------,250,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,16-Dec-25,0162041,01,8,195110002101,CASH,------,260,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,16-Dec-25,0162042,01,8,196900126532,CASH,------,1480,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,16-Dec-25,0162043,01,8,195110003370,CASH,------,500,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,16-Dec-25,0162044,01,8,195041936237,CASH,------,840,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,16-Dec-25,0162045,01,8,195041986153,CASH,------,130,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,16-Dec-25,0162046,01,8,195110033716,CASH,------,190,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,16-Dec-25,0162047,01,8,195041986145,CASH,------,140,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,16-Dec-25,0162048,01,8,195270001314,CASH,------,400,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,16-Dec-25,0162049,01,8,195110001181,CASH,------,370,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,16-Dec-25,0162050,01,8,195040019982,CASH,------,500,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,16-Dec-25,0162051,01,8,195040052335,CASH,------,460,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,16-Dec-25,0162052,01,8,195041985033,CASH,------,190,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,16-Dec-25,0162053,01,8,195040019575,CASH,------,650,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,16-Dec-25,0162054,01,8,195040003261,CASH,------,640,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,16-Dec-25,0162055,01,8,195110002187,CASH,------,130,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,16-Dec-25,0162056,01,8,195040022576,CASH,------,600,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,16-Dec-25,0162057,01,8,195051921416,CASH,------,670,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,16-Dec-25,0162058,01,8,195050001577,CASH,------,340,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,16-Dec-25,0162059,01,8,195490064945,CASH,------,480,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,16-Dec-25,0162060,01,8,195110034003,CASH,------,1180,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,16-Dec-25,0162061,01,8,195042253028,CASH,------,760,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,16-Dec-25,0162062,01,8,195042253010,CASH,------,660,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,16-Dec-25,0162063,01,8,195042253001,CASH,------,760,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,16-Dec-25,0162064,01,8,195042252994,CASH,------,380,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,16-Dec-25,0162065,01,8,195040049881,CASH,------,2430,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,16-Dec-25,0162066,01,8,195431924175,CASH,------,640,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,16-Dec-25,0162067,01,8,195270001624,CASH,------,330,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,16-Dec-25,0162068,01,8,195730001512,CASH,------,130,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,16-Dec-25,0162069,01,8,195731935683,CASH,------,480,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,16-Dec-25,0162070,01,8,195211933254,CASH,------,1210,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,16-Dec-25,0162071,01,8,195041941303,CASH,------,510,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,16-Dec-25,0162072,05,8,195270022567,CASH,------,1750,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,16-Dec-25,0162072,01,8,195270022567,CASH,------,1340,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,16-Dec-25,0162073,01,8,195270002957,CASH,------,630,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,16-Dec-25,0162074,01,8,195040021219,CASH,------,340,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,16-Dec-25,0162075,01,8,195450000740,CASH,------,150,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,16-Dec-25,0162076,01,8,195270001225,CASH,------,490,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,16-Dec-25,0162077,01,8,195040017386,CASH,------,2540,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,16-Dec-25,0162078,01,8,195150037714,CASH,------,410,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,16-Dec-25,0162079,01,8,195050025191,CASH,------,320,--------
"020965021-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL, BR.KARAHAR",16-Dec-25,0017396,01,2,196100100713,CASH,------,190,--------
"020965021-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL, BR.KARAHAR",16-Dec-25,0017397,01,2,195700001461,CASH,------,200,--------
"020965021-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL, BR.KARAHAR",16-Dec-25,0017398,01,2,195230000773,CASH,------,130,--------
"020965021-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL, BR.KARAHAR",16-Dec-25,0017399,01,8,195310002017,CASH,------,500,--------
"020965021-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL, BR.KARAHAR",16-Dec-25,0017400,01,2,195701951846,CASH,------,310,--------
"020965021-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL, BR.KARAHAR",16-Dec-25,0017401,01,8,195310052961,CASH,------,310,--------
"020965021-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL, BR.KARAHAR",16-Dec-25,0017402,01,2,195230045262,CASH,------,4770,--------
"020965021-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL, BR.KARAHAR",16-Dec-25,0017403,01,2,195230045548,CASH,------,240,--------
"020965021-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL, BR.KARAHAR",16-Dec-25,0017404,01,2,195231944295,CASH,------,210,--------
"020965021-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL, BR.KARAHAR",16-Dec-25,0017405,01,2,195860001271,CASH,------,180,--------
"020965021-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL, BR.KARAHAR",16-Dec-25,0017406,01,2,195860088288,CASH,------,340,--------
"020965021-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL, BR.KARAHAR",16-Dec-25,0017407,01,2,195231945321,CASH,------,480,--------
"020965021-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL, BR.KARAHAR",16-Dec-25,0017408,01,2,195230044851,CASH,------,620,--------
"020965021-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL, BR.KARAHAR",16-Dec-25,0017409,01,2,195330055117,CASH,------,220,--------
030965002-Medha,16-Dec-25,0017872,01,0,195530000899,CHEQUE,017822,5370,--------
030965003-Karahar,16-Dec-25,0010015,01,2,195860001743,CASH,------,490,--------
030965003-Karahar,16-Dec-25,0010016,01,2,195860087257,CASH,------,120,--------
030965005-Tapola,16-Dec-25,0048439,01,6,196301996472,CASH,------,430,--------
030965006-Anewadi,16-Dec-25,0054199,01,1,195030015687,CASH,------,270,--------
030965006-Anewadi,16-Dec-25,0054200,01,1,195031969293,CASH,------,330,--------
030965006-Anewadi,16-Dec-25,0054201,01,1,195031982524,CASH,------,810,--------
030965006-Anewadi,16-Dec-25,0054202,01,1,195030001520,CASH,------,290,--------
030965006-Anewadi,16-Dec-25,0054203,01,1,190430032520,CASH,------,820,--------
030965006-Anewadi,16-Dec-25,0054204,01,1,195030002101,CASH,------,1330,--------
030965006-Anewadi,16-Dec-25,0054205,01,5,193250136822,CASH,------,1020,--------
030965006-Anewadi,16-Dec-25,0054206,01,1,190431981118,CASH,------,600,--------
030965006-Anewadi,16-Dec-25,0054207,01,1,190430004500,CASH,------,290,--------
030965006-Anewadi,16-Dec-25,0054208,01,1,190430005093,CASH,------,160,--------
030965006-Anewadi,16-Dec-25,0054209,01,1,190431963691,CASH,------,180,--------
030965006-Anewadi,16-Dec-25,0054210,01,1,195030000655,CASH,------,260,--------
030965006-Anewadi,16-Dec-25,0054211,01,1,190430004488,CASH,------,360,--------
030965006-Anewadi,16-Dec-25,0054212,01,1,190431969371,CASH,------,180,--------
030965007-Karandi  ,16-Dec-25,0022876,01,8,195761932581,CASH,------,780,--------
030965007-Karandi  ,16-Dec-25,0022877,01,8,195761957291,CASH,------,200,--------
030965007-Karandi  ,16-Dec-25,0022878,01,8,195341939521,CASH,------,980,--------
030965007-Karandi  ,16-Dec-25,0022879,01,8,195760000651,CASH,------,170,--------
030965007-Karandi  ,16-Dec-25,0022880,01,8,195340000647,CASH,------,850,--------
030965007-Karandi  ,16-Dec-25,0022881,01,8,195761921148,CASH,------,770,--------
030965007-Karandi  ,16-Dec-25,0022882,01,8,195521959911,CASH,------,320,--------
030965007-Karandi  ,16-Dec-25,0022883,01,8,195520066468,CASH,------,870,--------
030965007-Karandi  ,16-Dec-25,0022884,01,8,195341953541,CASH,------,230,--------
030965007-Karandi  ,16-Dec-25,0022885,01,8,195340001724,CASH,------,160,--------
030965007-Karandi  ,16-Dec-25,0022886,01,8,195520001277,CASH,------,1120,--------
030965007-Karandi  ,16-Dec-25,0022887,01,8,195761941777,CASH,------,270,--------
030965007-Karandi  ,16-Dec-25,0022888,01,8,195340055981,CASH,------,280,--------
030965007-Karandi  ,16-Dec-25,0022889,01,8,195341920383,CASH,------,160,--------
030965007-Karandi  ,16-Dec-25,0022890,01,8,195760000022,CASH,------,220,--------
030965007-Karandi  ,16-Dec-25,0022891,01,8,195341932055,CASH,------,2310,--------
030965007-Karandi  ,16-Dec-25,0022892,01,8,195760000642,CASH,------,630,--------
030965007-Karandi  ,16-Dec-25,0022893,01,8,195341948652,CASH,------,430,--------
030965007-Karandi  ,16-Dec-25,0022894,01,8,195340001988,CASH,------,620,--------
030965007-Karandi  ,16-Dec-25,0022895,01,8,195340000051,CASH,------,340,--------
030965007-Karandi  ,16-Dec-25,0022896,01,8,195340001554,CASH,------,180,--------
030965007-Karandi  ,16-Dec-25,0022897,01,8,195761934002,CASH,------,450,--------
030965007-Karandi  ,16-Dec-25,0022898,01,8,195340001546,CASH,------,400,--------
030965007-Karandi  ,16-Dec-25,0022899,01,8,195760081910,CASH,------,180,--------
030965008-Humgaon,16-Dec-25,0029577,01,8,195090030944,CASH,------,420,--------
030965008-Humgaon,16-Dec-25,0029578,01,8,195091959742,CASH,------,710,--------
030965008-Humgaon,16-Dec-25,0029579,01,8,195090031177,CASH,------,130,--------
030965008-Humgaon,16-Dec-25,0029580,01,8,195090002754,CASH,------,300,--------
030965008-Humgaon,16-Dec-25,0029581,01,8,195311927707,CASH,------,230,--------
030965008-Humgaon,16-Dec-25,0029582,01,8,195310001509,CASH,------,1070,--------
030965008-Humgaon,16-Dec-25,0029583,01,8,196950001811,CASH,------,180,--------
030965008-Humgaon,16-Dec-25,0029584,01,8,196950128811,CASH,------,130,--------
030965008-Humgaon,16-Dec-25,0029585,01,8,195090001961,CASH,------,530,--------
030965008-Humgaon,16-Dec-25,0029586,01,8,195310053304,CASH,------,2390,--------
030965008-Humgaon,16-Dec-25,0029587,01,8,195090002479,CASH,------,260,--------
