Col Centre Code,Receipt Date,Receipt Number,Receipt Type,PC,Consumer No,Mode,Cheque No,Receipt Amount,Modification
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,12-Dec-25,0161762,01,8,195430060797,CASH,------,260,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,12-Dec-25,0161763,01,8,195490064724,CASH,------,370,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,12-Dec-25,0161764,01,8,195490002061,CASH,------,280,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,12-Dec-25,0161765,01,8,195260048401,CASH,------,820,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,12-Dec-25,0161766,01,8,195150038001,CASH,------,440,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,12-Dec-25,0161767,01,8,195040001269,CASH,------,580,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,12-Dec-25,0161768,01,8,195040018765,CASH,------,340,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,12-Dec-25,0161769,01,8,196901923835,CASH,------,150,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,12-Dec-25,0161770,01,8,195040052742,CASH,------,510,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,12-Dec-25,0161771,01,8,195051954373,CASH,------,280,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,12-Dec-25,0161772,01,8,195051935808,CASH,------,380,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,12-Dec-25,0161772,05,8,195051935808,CASH,------,610,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,12-Dec-25,0161773,01,8,195041985645,CASH,------,1880,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,12-Dec-25,0161773,05,8,195041985645,CASH,------,1430,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,12-Dec-25,0161774,01,8,195141924759,CASH,------,240,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,12-Dec-25,0161775,01,8,195490064708,CASH,------,920,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,12-Dec-25,0161776,01,8,195140003081,CASH,------,260,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,12-Dec-25,0161777,01,8,195141935734,CASH,------,840,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,12-Dec-25,0161778,01,8,195491944329,CASH,------,440,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,12-Dec-25,0161779,01,8,195040002591,CASH,------,810,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,12-Dec-25,0161780,01,8,195490001871,CASH,------,460,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,12-Dec-25,0161781,01,8,195050002930,CASH,------,170,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,12-Dec-25,0161782,01,8,195110001784,CASH,------,260,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,12-Dec-25,0161783,01,8,195491954839,CASH,------,540,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,12-Dec-25,0161784,01,0,195150036947,CASH,------,1280,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,12-Dec-25,0161785,01,8,195150000845,CASH,------,640,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,12-Dec-25,0161786,01,8,196590000011,CASH,------,660,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,12-Dec-25,0161787,01,8,195110034038,CASH,------,620,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,12-Dec-25,0161788,01,8,195042253257,CASH,------,180,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,12-Dec-25,0161789,01,8,195041931804,CASH,------,300,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,12-Dec-25,0161790,01,8,195041947905,CASH,------,520,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,12-Dec-25,0161791,05,0,195041949215,CASH,------,1610,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,12-Dec-25,0161791,01,0,195041949215,CASH,------,3210,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,12-Dec-25,0161792,01,8,195430000051,CASH,------,230,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,12-Dec-25,0161793,01,8,195050025174,CASH,------,730,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,12-Dec-25,0161794,01,8,196901943798,CASH,------,460,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,12-Dec-25,0161795,01,8,196860000867,CASH,------,510,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,12-Dec-25,0161796,01,8,195140036183,CASH,------,270,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,12-Dec-25,0161797,01,8,195430060711,CASH,------,240,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,12-Dec-25,0161798,01,8,195430000743,CASH,------,130,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,12-Dec-25,0161799,01,8,196860125881,CASH,------,380,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,12-Dec-25,0161800,01,8,195141954917,CASH,------,690,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,12-Dec-25,0161801,01,8,195041950400,CASH,------,2160,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,12-Dec-25,0161802,01,8,195270022435,CASH,------,440,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,12-Dec-25,0161803,01,8,195042252919,CASH,------,280,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,12-Dec-25,0161804,01,8,195431923071,CASH,------,210,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,12-Dec-25,0161805,01,8,195270022583,CASH,------,380,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,12-Dec-25,0161806,01,8,195430059691,CASH,------,350,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,12-Dec-25,0161807,01,8,195041985874,CASH,------,610,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,12-Dec-25,0161808,01,8,195050001208,CASH,------,460,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,12-Dec-25,0161809,01,8,195040021979,CASH,------,520,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,12-Dec-25,0161810,01,8,195040022240,CASH,------,210,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,12-Dec-25,0161811,01,8,195042252943,CASH,------,320,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,12-Dec-25,0161812,01,8,195431956867,CASH,------,560,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,12-Dec-25,0161813,01,8,195050002476,CASH,------,450,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,12-Dec-25,0161814,01,8,196941935577,CASH,------,230,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,12-Dec-25,0161815,01,8,195730000681,CASH,------,980,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,12-Dec-25,0161816,01,8,195041951597,CASH,------,310,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,12-Dec-25,0161817,01,8,195050023805,CASH,------,310,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,12-Dec-25,0161818,01,8,195110033384,CASH,------,750,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,12-Dec-25,0161819,01,8,195140000782,CASH,------,310,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,12-Dec-25,0161820,01,8,195211942695,CASH,------,850,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,12-Dec-25,0161821,01,8,195041938345,CASH,------,400,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,12-Dec-25,0161822,01,8,195040045673,CASH,------,720,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,12-Dec-25,0161823,01,8,195260001260,CASH,------,340,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,12-Dec-25,0161824,01,8,195271938859,CASH,------,1130,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,12-Dec-25,0161825,01,8,195050024747,CASH,------,270,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,12-Dec-25,0161826,01,8,195040021740,CASH,------,290,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,12-Dec-25,0161827,01,8,195041959687,CASH,------,700,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,12-Dec-25,0161828,01,8,195731948394,CASH,------,360,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,12-Dec-25,0161829,05,8,195040021855,CASH,------,860,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,12-Dec-25,0161829,01,8,195040021855,CASH,------,1980,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,12-Dec-25,0161830,01,8,195040052351,CASH,------,660,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,12-Dec-25,0161831,01,8,196900000938,CASH,------,1780,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,12-Dec-25,0161832,01,8,195141936625,CASH,------,460,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,12-Dec-25,0161833,01,8,195140002696,CASH,------,430,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,12-Dec-25,0161834,01,8,195050001861,CASH,------,1470,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,12-Dec-25,0161835,01,8,195050023911,CASH,------,1090,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,12-Dec-25,0161836,01,8,195050002921,CASH,------,720,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,12-Dec-25,0161837,01,8,195051939005,CASH,------,270,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,12-Dec-25,0161838,01,8,196590000959,CASH,------,290,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,12-Dec-25,0161839,01,8,196590000932,CASH,------,400,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,12-Dec-25,0161840,01,8,195140003331,CASH,------,160,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,12-Dec-25,0161841,01,8,195140003293,CASH,------,290,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,12-Dec-25,0161842,01,8,195140003218,CASH,------,1380,--------
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,12-Dec-25,0119027,05,1,195600001171,CASH,------,620,--------
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,12-Dec-25,0119027,01,1,195600001171,CASH,------,3000,--------
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,12-Dec-25,0119028,01,5,196801901290,CASH,------,470,--------
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,12-Dec-25,0119029,01,5,195691924616,CASH,------,1650,--------
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,12-Dec-25,0119030,01,5,195011936372,CASH,------,270,--------
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,12-Dec-25,0119031,01,8,195260000697,CASH,------,290,--------
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,12-Dec-25,0119032,01,8,195430060266,CASH,------,450,--------
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,12-Dec-25,0119033,01,8,195260002134,CASH,------,190,--------
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,12-Dec-25,0119034,01,8,195260000778,CASH,------,600,--------
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,12-Dec-25,0119035,01,5,195011929295,CASH,------,1660,--------
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,12-Dec-25,0119036,01,5,195891910105,CASH,------,480,--------
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,12-Dec-25,0119037,01,5,195011917947,CASH,------,170,--------
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,12-Dec-25,0119038,01,8,195260048606,CASH,------,290,--------
030965002-Medha,12-Dec-25,0017867,01,0,195260048045,CASH,------,3100,--------
030965002-Medha,12-Dec-25,0017868,01,0,195010010531,CHEQUE,045459,4970,--------
030965003-Karahar,12-Dec-25,0010010,01,8,195520000084,CASH,------,250,--------
030965003-Karahar,12-Dec-25,0010011,01,8,195310052839,CASH,------,400,--------
030965003-Karahar,12-Dec-25,0010012,01,8,195311922560,CASH,------,1080,--------
030965003-Karahar,12-Dec-25,0010013,01,2,195541944201,CASH,------,2000,--------
030965005-Tapola,12-Dec-25,0048430,01,6,196640000793,CASH,------,490,--------
030965005-Tapola,12-Dec-25,0048431,01,6,196120000014,CASH,------,250,--------
030965005-Tapola,12-Dec-25,0048432,01,6,196121998469,CASH,------,380,--------
030965005-Tapola,12-Dec-25,0048433,01,6,196091989192,CASH,------,350,--------
030965005-Tapola,12-Dec-25,0048434,01,6,195350000734,CASH,------,2150,--------
030965007-Karandi  ,12-Dec-25,0022840,01,8,195760081600,CASH,------,510,--------
030965007-Karandi  ,12-Dec-25,0022841,01,8,195340001678,CASH,------,250,--------
030965007-Karandi  ,12-Dec-25,0022842,01,8,195340056103,CASH,------,640,--------
030965007-Karandi  ,12-Dec-25,0022843,01,8,195341923447,CASH,------,410,--------
030965007-Karandi  ,12-Dec-25,0022844,01,8,195340056901,CASH,------,200,--------
030965007-Karandi  ,12-Dec-25,0022845,01,8,195340056855,CASH,------,130,--------
030965007-Karandi  ,12-Dec-25,0022846,01,8,195340001121,CASH,------,500,--------
030965007-Karandi  ,12-Dec-25,0022847,01,8,195340056359,CASH,------,240,--------
030965007-Karandi  ,12-Dec-25,0022848,01,8,195341935046,CASH,------,160,--------
030965007-Karandi  ,12-Dec-25,0022849,01,8,195340056090,CASH,------,190,--------
030965007-Karandi  ,12-Dec-25,0022850,01,8,195340000663,CASH,------,450,--------
030965007-Karandi  ,12-Dec-25,0022851,01,8,195341952234,CASH,------,250,--------
030965007-Karandi  ,12-Dec-25,0022852,01,8,195521940561,CASH,------,630,--------
030965007-Karandi  ,12-Dec-25,0022853,01,8,195260048347,CASH,------,220,--------
030965007-Karandi  ,12-Dec-25,0022854,01,8,195760001436,CASH,------,600,--------
030965007-Karandi  ,12-Dec-25,0022855,01,8,195341939971,CASH,------,350,--------
030965007-Karandi  ,12-Dec-25,0022856,01,8,195341930052,CASH,------,560,--------
030965007-Karandi  ,12-Dec-25,0022857,01,8,195140001967,CASH,------,220,--------
030965008-Humgaon,12-Dec-25,0029536,01,8,195310001924,CASH,------,320,--------
030965008-Humgaon,12-Dec-25,0029537,01,8,195210044014,CASH,------,760,--------
030965008-Humgaon,12-Dec-25,0029538,01,8,195091926020,CASH,------,160,--------
030965008-Humgaon,12-Dec-25,0029539,01,8,196950001579,CASH,------,250,--------
030965008-Humgaon,12-Dec-25,0029540,01,8,196950001552,CASH,------,190,--------
030965008-Humgaon,12-Dec-25,0029541,01,8,196951931162,CASH,------,170,--------
030965008-Humgaon,12-Dec-25,0029542,01,8,195090002231,CASH,------,460,--------
030965008-Humgaon,12-Dec-25,0029543,01,8,195090031622,CASH,------,580,--------
030965008-Humgaon,12-Dec-25,0029544,01,8,196950128871,CASH,------,300,--------
030965008-Humgaon,12-Dec-25,0029545,01,8,196950001072,CASH,------,200,--------
030965008-Humgaon,12-Dec-25,0029546,01,8,195090000034,CASH,------,210,--------
030965008-Humgaon,12-Dec-25,0029547,01,8,196950000637,CASH,------,440,--------
030965008-Humgaon,12-Dec-25,0029548,01,8,195310052600,CASH,------,440,--------
030965008-Humgaon,12-Dec-25,0029549,01,8,195090031801,CASH,------,840,--------
030965008-Humgaon,12-Dec-25,0029550,01,8,195090000051,CASH,------,280,--------
030965008-Humgaon,12-Dec-25,0029551,01,8,196951923666,CASH,------,1040,--------
030965008-Humgaon,12-Dec-25,0029552,01,8,195091928855,CASH,------,980,--------
030965008-Humgaon,12-Dec-25,0029553,01,8,195111929811,CASH,------,580,--------
030965010-Saygaon,12-Dec-25,0036949,01,0,195060001761,CASH,------,3340,--------
030965013-Songaon,12-Dec-25,0010475,01,8,195260001081,CASH,------,390,--------
030965013-Songaon,12-Dec-25,0010476,01,8,195431960023,CASH,------,220,--------
030965013-Songaon,12-Dec-25,0010477,01,8,195040052653,CASH,------,660,--------
030965013-Songaon,12-Dec-25,0010478,01,8,195270022524,CASH,------,530,--------
030965013-Songaon,12-Dec-25,0010479,01,8,196591935790,CASH,------,370,--------
030965013-Songaon,12-Dec-25,0010480,01,8,196590000771,CASH,------,200,--------
030965013-Songaon,12-Dec-25,0010481,01,8,196590001441,CASH,------,1310,--------
030965013-Songaon,12-Dec-25,0010482,01,8,195270001080,CASH,------,380,--------
030965013-Songaon,12-Dec-25,0010483,01,8,196590001262,CASH,------,1160,--------
030965013-Songaon,12-Dec-25,0010484,01,8,195040003563,CASH,------,460,--------
030965013-Songaon,12-Dec-25,0010485,01,8,196591927410,CASH,------,550,--------
030965015-Gogave,12-Dec-25,0024191,01,6,195410058681,CASH,------,320,--------
030965015-Gogave,12-Dec-25,0024192,01,6,196330001129,CASH,------,140,--------
030965015-Gogave,12-Dec-25,0024193,01,6,195411984384,CASH,------,430,--------
030965015-Gogave,12-Dec-25,0024194,01,6,195410000798,CASH,------,410,--------
030965015-Gogave,12-Dec-25,0024195,01,6,195660000831,CASH,------,200,--------
030965015-Gogave,12-Dec-25,0024196,01,6,195410058711,CASH,------,390,--------
180965002-Riya Computer,12-Dec-25,0002663,01,2,193010044971,CASH,------,770,--------
180965002-Riya Computer,12-Dec-25,0002664,01,8,193470001189,CASH,------,510,--------
180965002-Riya Computer,12-Dec-25,0002665,05,8,193410002526,CASH,------,1070,--------
180965002-Riya Computer,12-Dec-25,0002665,01,8,193410002526,CASH,------,4100,--------
180965002-Riya Computer,12-Dec-25,0001091,01,5,191930202134,CASH,------,1640,--------
180965002-Riya Computer,12-Dec-25,0000714,01,5,193054851416,CASH,------,520,--------
180965002-Riya Computer,12-Dec-25,0000715,01,5,193050112155,CASH,------,510,--------
180965002-Riya Computer,12-Dec-25,0000029,01,6,203520578879,CASH,------,480,--------
180965005-VIRBHADRA MOBILE AND SOUND,12-Dec-25,0006100,01,6,195640076220,CASH,------,250,--------
180965005-VIRBHADRA MOBILE AND SOUND,12-Dec-25,0006101,01,6,196170001615,CASH,------,170,--------
180965005-VIRBHADRA MOBILE AND SOUND,12-Dec-25,0006102,01,6,196331980252,CASH,------,240,--------
180965005-VIRBHADRA MOBILE AND SOUND,12-Dec-25,0006103,01,6,196452003998,CASH,------,440,--------
180965005-VIRBHADRA MOBILE AND SOUND,12-Dec-25,0006104,01,6,196321989049,CASH,------,260,--------
180965005-VIRBHADRA MOBILE AND SOUND,12-Dec-25,0006105,01,6,196320000639,CASH,------,250,--------
180965005-VIRBHADRA MOBILE AND SOUND,12-Dec-25,0006106,01,6,196020000637,CASH,------,170,--------
180965005-VIRBHADRA MOBILE AND SOUND,12-Dec-25,0006107,01,6,196020097576,CASH,------,320,--------
180965005-VIRBHADRA MOBILE AND SOUND,12-Dec-25,0006108,01,6,196180000668,CASH,------,370,--------
180965005-VIRBHADRA MOBILE AND SOUND,12-Dec-25,0006109,01,6,195652003244,CASH,------,320,--------
180965005-VIRBHADRA MOBILE AND SOUND,12-Dec-25,0006110,01,6,196050000984,CASH,------,170,--------
180965005-VIRBHADRA MOBILE AND SOUND,12-Dec-25,0006111,01,6,196600001061,CASH,------,320,--------
180965005-VIRBHADRA MOBILE AND SOUND,12-Dec-25,0006112,01,6,196600116055,CASH,------,780,--------
180965005-VIRBHADRA MOBILE AND SOUND,12-Dec-25,0006113,01,6,196050000658,CASH,------,160,--------
180965005-VIRBHADRA MOBILE AND SOUND,12-Dec-25,0006114,01,6,196050001093,CASH,------,340,--------
180965005-VIRBHADRA MOBILE AND SOUND,12-Dec-25,0006115,01,6,196050099131,CASH,------,140,--------
180965005-VIRBHADRA MOBILE AND SOUND,12-Dec-25,0006116,01,6,196171982253,CASH,------,230,--------
180965005-VIRBHADRA MOBILE AND SOUND,12-Dec-25,0006117,01,6,196301994666,CASH,------,580,--------
180965005-VIRBHADRA MOBILE AND SOUND,12-Dec-25,0006118,01,6,196090001746,CASH,------,240,--------
180965005-VIRBHADRA MOBILE AND SOUND,12-Dec-25,0006119,01,6,196301982064,CASH,------,130,--------
180965005-VIRBHADRA MOBILE AND SOUND,12-Dec-25,0006120,01,6,195360000937,CASH,------,1130,--------
180965005-VIRBHADRA MOBILE AND SOUND,12-Dec-25,0006121,01,6,196600116497,CASH,------,2650,--------
180965005-VIRBHADRA MOBILE AND SOUND,12-Dec-25,0006122,01,6,196601992088,CASH,------,2100,--------
180965005-VIRBHADRA MOBILE AND SOUND,12-Dec-25,0006123,01,6,196050099166,CASH,------,420,--------
180965005-VIRBHADRA MOBILE AND SOUND,12-Dec-25,0006124,01,6,196171997099,CASH,------,530,--------
180965005-VIRBHADRA MOBILE AND SOUND,12-Dec-25,0006125,01,6,195100001921,CASH,------,350,--------
180965005-VIRBHADRA MOBILE AND SOUND,12-Dec-25,0006126,01,6,196301993155,CASH,------,170,--------
