Col Centre Code,Receipt Date,Receipt Number,Receipt Type,PC,Consumer No,Mode,Cheque No,Receipt Amount,Modification
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,20-Dec-25,0162265,01,8,195731940849,CASH,------,240,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,20-Dec-25,0162266,01,8,195041951716,CASH,------,360,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,20-Dec-25,0162267,01,8,195040054371,CASH,------,4450,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,20-Dec-25,0162268,01,2,195230000765,CASH,------,720,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,20-Dec-25,0162269,01,8,195140035641,CASH,------,340,--------
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,20-Dec-25,0119066,01,5,195280050593,CASH,------,280,--------
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,20-Dec-25,0119067,01,5,195280001240,CASH,------,190,--------
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,20-Dec-25,0119068,01,5,196070099634,CASH,------,210,--------
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,20-Dec-25,0119069,01,5,196070000948,CASH,------,190,--------
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,20-Dec-25,0119070,01,5,195281917191,CASH,------,670,--------
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,20-Dec-25,0119071,01,5,195280050895,CASH,------,190,--------
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,20-Dec-25,0119072,01,5,196070099707,CASH,------,260,--------
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,20-Dec-25,0119073,01,5,195280050836,CASH,------,200,--------
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,20-Dec-25,0119074,01,5,195281944911,CASH,------,50,--------
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,20-Dec-25,0119075,01,5,195281908672,CASH,------,260,--------
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,20-Dec-25,0119076,01,5,195281920672,CASH,------,130,--------
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,20-Dec-25,0119077,01,5,195280050755,CASH,------,200,--------
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,20-Dec-25,0119078,01,5,195281950091,CASH,------,710,--------
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,20-Dec-25,0119079,01,5,195551911646,CASH,------,120,--------
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,20-Dec-25,0119080,01,5,195551938439,CASH,------,180,--------
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,20-Dec-25,0119081,01,2,195541943477,CASH,------,210,--------
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,20-Dec-25,0119082,01,5,195240000887,CASH,------,450,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,20-Dec-25,0084445,01,2,195850086848,CASH,------,550,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,20-Dec-25,0084446,01,2,196260000677,CASH,------,560,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,20-Dec-25,0084447,01,2,195231948525,CASH,------,620,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,20-Dec-25,0084448,01,2,195701952699,CASH,------,280,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,20-Dec-25,0084449,01,2,195840001551,CASH,------,1820,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,20-Dec-25,0084450,01,2,195850001770,CASH,------,480,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,20-Dec-25,0084451,01,2,195331954379,CASH,------,610,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,20-Dec-25,0084452,01,2,195330055389,CASH,------,130,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,20-Dec-25,0084453,01,0,195330001611,CASH,------,1130,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,20-Dec-25,0084454,01,2,195540069382,CASH,------,330,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,20-Dec-25,0084455,01,2,196511952397,CASH,------,320,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,20-Dec-25,0084456,01,2,195860001662,CASH,------,210,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,20-Dec-25,0084457,01,2,195700078944,CASH,------,270,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,20-Dec-25,0084458,01,2,195700078421,CASH,------,220,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,20-Dec-25,0084459,01,2,195860088474,CASH,------,240,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,20-Dec-25,0084460,01,2,195231961807,CASH,------,310,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,20-Dec-25,0084461,01,2,195861947012,CASH,------,160,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,20-Dec-25,0084462,01,2,195540068874,CASH,------,170,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,20-Dec-25,0084463,01,2,196211956528,CASH,------,230,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,20-Dec-25,0084464,01,2,196210000706,CASH,------,180,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,20-Dec-25,0084465,01,2,195611962113,CASH,------,290,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,20-Dec-25,0084466,01,2,195611960994,CASH,------,440,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,20-Dec-25,0084467,01,2,195191946311,CASH,------,220,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,20-Dec-25,0084468,01,2,196760000711,CASH,------,360,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,20-Dec-25,0084469,01,6,194340077813,CASH,------,1730,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,20-Dec-25,0084470,01,6,194340081608,CASH,------,2680,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,20-Dec-25,0084471,01,2,194570111263,CASH,------,110,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,20-Dec-25,0084472,01,2,196511961094,CASH,------,440,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,20-Dec-25,0084473,01,2,196510001909,CASH,------,480,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,20-Dec-25,0084474,01,2,196211954550,CASH,------,460,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,20-Dec-25,0084475,01,2,196211947723,CASH,------,200,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,20-Dec-25,0084476,01,2,196760119671,CASH,------,1770,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,20-Dec-25,0084477,01,2,196290108952,CASH,------,220,--------
030965003-Karahar,20-Dec-25,0010050,01,2,195851956315,CASH,------,390,--------
030965003-Karahar,20-Dec-25,0010051,01,2,195770082116,CASH,------,150,--------
030965003-Karahar,20-Dec-25,0010052,01,2,195610073617,CASH,------,590,--------
030965003-Karahar,20-Dec-25,0010053,01,2,195230044843,CASH,------,720,--------
030965006-Anewadi,20-Dec-25,0054324,01,1,195021972814,CASH,------,1030,--------
030965006-Anewadi,20-Dec-25,0054325,01,1,195021977271,CASH,------,440,--------
030965006-Anewadi,20-Dec-25,0054326,01,1,195030015245,CASH,------,330,--------
030965006-Anewadi,20-Dec-25,0054327,01,1,190430001462,CASH,------,230,--------
030965006-Anewadi,20-Dec-25,0054328,01,1,190431981495,CASH,------,130,--------
030965006-Anewadi,20-Dec-25,0054329,01,1,195031981374,CASH,------,270,--------
030965006-Anewadi,20-Dec-25,0054330,01,1,195071966831,CASH,------,510,--------
030965006-Anewadi,20-Dec-25,0054331,01,1,195030015458,CASH,------,780,--------
030965006-Anewadi,20-Dec-25,0054332,01,1,195030014664,CASH,------,170,--------
030965006-Anewadi,20-Dec-25,0054333,01,1,195031977105,CASH,------,170,--------
030965006-Anewadi,20-Dec-25,0054334,01,1,195020003621,CASH,------,300,--------
030965006-Anewadi,20-Dec-25,0054335,01,1,195020002129,CASH,------,810,--------
030965006-Anewadi,20-Dec-25,0054336,01,1,195021969392,CASH,------,130,--------
030965006-Anewadi,20-Dec-25,0054337,01,1,195020013031,CASH,------,560,--------
030965006-Anewadi,20-Dec-25,0054338,01,1,190431962831,CASH,------,190,--------
030965006-Anewadi,20-Dec-25,0054339,01,1,195020013601,CASH,------,400,--------
030965006-Anewadi,20-Dec-25,0054340,01,1,195020014160,CASH,------,160,--------
030965006-Anewadi,20-Dec-25,0054341,01,1,195030015792,CASH,------,510,--------
030965006-Anewadi,20-Dec-25,0054342,01,1,195020003591,CASH,------,330,--------
030965006-Anewadi,20-Dec-25,0054343,01,1,196820123281,CASH,------,550,--------
030965006-Anewadi,20-Dec-25,0054344,01,1,190430006294,CASH,------,400,--------
030965006-Anewadi,20-Dec-25,0054345,01,1,195071978830,CASH,------,670,--------
030965006-Anewadi,20-Dec-25,0054346,01,1,195021982445,CASH,------,250,--------
030965006-Anewadi,20-Dec-25,0054347,01,1,190430003759,CASH,------,990,--------
030965007-Karandi  ,20-Dec-25,0022925,01,8,195761921130,CASH,------,680,--------
030965007-Karandi  ,20-Dec-25,0022926,01,8,195341949624,CASH,------,280,--------
030965008-Humgaon,20-Dec-25,0029615,01,8,195311933022,CASH,------,800,--------
030965008-Humgaon,20-Dec-25,0029616,01,2,195611953238,CASH,------,180,--------
030965010-Saygaon,20-Dec-25,0037004,01,1,195071969725,CASH,------,300,--------
030965010-Saygaon,20-Dec-25,0037005,01,0,196851981332,CASH,------,2090,--------
030965010-Saygaon,20-Dec-25,0037006,01,1,196850002004,CASH,------,380,--------
030965010-Saygaon,20-Dec-25,0037007,01,1,196850002152,CASH,------,290,--------
030965010-Saygaon,20-Dec-25,0037008,01,1,195250047164,CASH,------,580,--------
030965010-Saygaon,20-Dec-25,0037009,01,1,195070000020,CASH,------,280,--------
030965010-Saygaon,20-Dec-25,0037010,01,1,195060027388,CASH,------,210,--------
030965010-Saygaon,20-Dec-25,0037011,01,1,195071969067,CASH,------,400,--------
030965010-Saygaon,20-Dec-25,0037012,01,1,195071976799,CASH,------,310,--------
030965010-Saygaon,20-Dec-25,0037013,01,1,195070029290,CASH,------,250,--------
030965010-Saygaon,20-Dec-25,0037014,01,1,195070028994,CASH,------,970,--------
030965010-Saygaon,20-Dec-25,0037015,01,1,195071977990,CASH,------,390,--------
030965010-Saygaon,20-Dec-25,0037016,01,1,195071979496,CASH,------,170,--------
030965010-Saygaon,20-Dec-25,0037017,01,1,195070028609,CASH,------,1270,--------
030965010-Saygaon,20-Dec-25,0037018,01,1,195060001621,CASH,------,270,--------
030965010-Saygaon,20-Dec-25,0037019,01,1,195060026217,CASH,------,670,--------
030965010-Saygaon,20-Dec-25,0037020,01,1,195060027191,CASH,------,240,--------
030965010-Saygaon,20-Dec-25,0037021,01,1,195060025504,CASH,------,200,--------
030965010-Saygaon,20-Dec-25,0037022,01,1,195061967007,CASH,------,520,--------
030965010-Saygaon,20-Dec-25,0037023,01,1,195060026390,CASH,------,380,--------
030965010-Saygaon,20-Dec-25,0037024,01,1,195250047288,CASH,------,130,--------
030965010-Saygaon,20-Dec-25,0037025,01,1,195251982584,CASH,------,1540,--------
030965010-Saygaon,20-Dec-25,0037026,01,1,195061960797,CASH,------,380,--------
030965010-Saygaon,20-Dec-25,0037027,01,0,195081986288,CHEQUE,008465,7290,--------
030965013-Songaon,20-Dec-25,0010506,01,8,196590001297,CASH,------,3030,--------
180965002-Riya Computer,20-Dec-25,0002689,05,2,193011902394,CASH,------,320,--------
180965002-Riya Computer,20-Dec-25,0002689,01,2,193011902394,CASH,------,1150,--------
180965002-Riya Computer,20-Dec-25,0001743,01,6,190070002268,CASH,------,1150,--------
180965002-Riya Computer,20-Dec-25,0001743,05,6,190070002268,CASH,------,1070,--------
180965005-VIRBHADRA MOBILE AND SOUND,20-Dec-25,0000728,01,2,195540068301,CASH,------,370,--------
180965005-VIRBHADRA MOBILE AND SOUND,20-Dec-25,0000729,01,2,195540068637,CASH,------,390,--------
180965005-VIRBHADRA MOBILE AND SOUND,20-Dec-25,0000730,01,2,195540068335,CASH,------,210,--------
