Col Centre Code,Receipt Date,Receipt Number,Receipt Type,PC,Consumer No,Mode,Cheque No,Receipt Amount,Modification
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,19-Dec-25,0162218,01,8,196861936980,CASH,------,870,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,19-Dec-25,0162219,01,8,196901937364,CASH,------,290,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,19-Dec-25,0162220,01,8,195211923046,CASH,------,1660,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,19-Dec-25,0162221,01,8,195040022282,CASH,------,400,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,19-Dec-25,0162222,01,8,195491936041,CASH,------,1020,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,19-Dec-25,0162223,01,8,195050001445,CASH,------,1400,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,19-Dec-25,0162224,01,8,195491924808,CASH,------,1210,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,19-Dec-25,0162225,01,8,195040022444,CASH,------,330,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,19-Dec-25,0162226,01,8,195110033872,CASH,------,870,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,19-Dec-25,0162227,01,8,195050003316,CASH,------,1260,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,19-Dec-25,0162228,01,8,195050024721,CASH,------,530,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,19-Dec-25,0162229,01,8,195050003367,CASH,------,270,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,19-Dec-25,0162230,01,8,195050003171,CASH,------,280,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,19-Dec-25,0162231,01,1,195870001776,CASH,------,130,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,19-Dec-25,0162232,01,1,195870002209,CASH,------,280,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,19-Dec-25,0162233,01,8,195111947151,CASH,------,580,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,19-Dec-25,0162234,01,8,195041949207,CASH,------,420,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,19-Dec-25,0162235,01,8,195491958834,CASH,------,530,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,19-Dec-25,0162236,01,8,195150038061,CASH,------,1040,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,19-Dec-25,0162237,01,1,195871967330,CASH,------,220,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,19-Dec-25,0162238,01,8,195211938884,CASH,------,720,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,19-Dec-25,0162239,01,8,195210043417,CASH,------,710,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,19-Dec-25,0162240,01,1,195871971302,CASH,------,180,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,19-Dec-25,0162241,01,1,195871977483,CASH,------,200,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,19-Dec-25,0162242,01,8,196860000018,CASH,------,140,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,19-Dec-25,0084361,05,2,195841960454,CASH,------,650,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,19-Dec-25,0084361,01,2,195841960454,CASH,------,1610,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,19-Dec-25,0084362,01,2,195330001386,CASH,------,420,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,19-Dec-25,0084363,01,2,195231940303,CASH,------,190,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,19-Dec-25,0084364,01,2,195230001125,CASH,------,170,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,19-Dec-25,0084365,01,2,195190001461,CASH,------,410,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,19-Dec-25,0084366,01,2,195190001461,CASH,------,410,CANCELLED
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,19-Dec-25,0084367,01,2,195701951145,CASH,------,220,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,19-Dec-25,0084368,01,2,195191958280,CASH,------,220,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,19-Dec-25,0084369,01,2,195770082221,CASH,------,190,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,19-Dec-25,0084370,01,2,195770082426,CASH,------,230,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,19-Dec-25,0084371,01,2,195191945587,CASH,------,380,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,19-Dec-25,0084372,01,2,195710000692,CASH,------,280,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,19-Dec-25,0084373,01,2,195771941015,CASH,------,360,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,19-Dec-25,0084374,01,2,195330055265,CASH,------,240,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,19-Dec-25,0084375,01,2,195331941030,CASH,------,390,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,19-Dec-25,0084376,01,2,195330055231,CASH,------,390,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,19-Dec-25,0084377,01,2,195330001025,CASH,------,170,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,19-Dec-25,0084378,01,2,195331943733,CASH,------,250,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,19-Dec-25,0084379,01,2,195331943725,CASH,------,180,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,19-Dec-25,0084380,01,2,196240106479,CASH,------,1310,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,19-Dec-25,0084381,01,2,195191950220,CASH,------,650,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,19-Dec-25,0084382,01,2,195330001815,CASH,------,160,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,19-Dec-25,0084383,01,2,195331960417,CASH,------,270,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,19-Dec-25,0084384,01,2,195190000015,CASH,------,1300,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,19-Dec-25,0084385,01,2,195330055486,CASH,------,600,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,19-Dec-25,0084386,01,2,195861959690,CASH,------,1130,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,19-Dec-25,0084387,01,2,195611945286,CASH,------,400,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,19-Dec-25,0084388,01,2,195710000943,CASH,------,590,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,19-Dec-25,0084389,01,2,195710001281,CASH,------,200,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,19-Dec-25,0084390,01,2,195611944913,CASH,------,310,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,19-Dec-25,0084391,01,2,195611955214,CASH,------,1940,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,19-Dec-25,0084392,01,2,195611953530,CASH,------,240,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,19-Dec-25,0084393,01,2,195701950939,CASH,------,520,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,19-Dec-25,0084394,01,2,195770000730,CASH,------,370,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,19-Dec-25,0084395,01,2,195860002529,CASH,------,170,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,19-Dec-25,0084396,01,2,196290108995,CASH,------,470,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,19-Dec-25,0084397,01,2,195611940594,CASH,------,280,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,19-Dec-25,0084398,01,2,195611954587,CASH,------,450,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,19-Dec-25,0084399,01,2,196100101043,CASH,------,260,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,19-Dec-25,0084400,01,2,196101951024,CASH,------,320,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,19-Dec-25,0084401,01,2,195540068459,CASH,------,700,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,19-Dec-25,0084402,01,2,196291961438,CASH,------,250,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,19-Dec-25,0084403,01,2,196290000990,CASH,------,250,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,19-Dec-25,0084404,01,2,195610073595,CASH,------,260,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,19-Dec-25,0084405,01,2,195330001424,CASH,------,430,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,19-Dec-25,0084406,01,2,195840000031,CASH,------,240,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,19-Dec-25,0084407,05,2,196291983300,CASH,------,690,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,19-Dec-25,0084407,01,2,196291983300,CASH,------,1140,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,19-Dec-25,0084408,01,2,195191950840,CASH,------,190,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,19-Dec-25,0084409,01,2,195541959993,CASH,------,400,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,19-Dec-25,0084410,01,2,195841954403,CASH,------,1960,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,19-Dec-25,0084411,01,2,195191954004,CASH,------,240,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,19-Dec-25,0084412,01,2,195710001079,CASH,------,1340,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,19-Dec-25,0084413,01,2,195710001311,CASH,------,260,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,19-Dec-25,0084414,01,2,195330055362,CASH,------,420,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,19-Dec-25,0084415,01,2,195230044746,CASH,------,390,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,19-Dec-25,0084416,01,2,195231946425,CASH,------,580,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,19-Dec-25,0084417,01,2,195770082507,CASH,------,340,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,19-Dec-25,0084418,01,2,195190040092,CASH,------,220,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,19-Dec-25,0084419,01,2,195710000871,CASH,------,380,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,19-Dec-25,0084420,01,2,195860087745,CASH,------,1410,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,19-Dec-25,0084421,01,2,195330000860,CASH,------,480,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,19-Dec-25,0084422,01,2,196290000621,CASH,------,370,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,19-Dec-25,0084423,01,2,195700001844,CASH,------,310,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,19-Dec-25,0084424,01,2,195190002158,CASH,------,170,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,19-Dec-25,0084425,01,2,195230000749,CASH,------,230,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,19-Dec-25,0084426,01,2,195331944438,CASH,------,310,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,19-Dec-25,0084427,01,2,196510001534,CASH,------,400,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,19-Dec-25,0084428,01,2,196760119760,CASH,------,220,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,19-Dec-25,0084429,01,2,195771954231,CASH,------,390,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,19-Dec-25,0084430,01,2,195861950731,CASH,------,680,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,19-Dec-25,0084431,01,2,195860087656,CASH,------,340,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,19-Dec-25,0084432,01,6,194340086880,CASH,------,1380,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,19-Dec-25,0084433,01,6,194342019608,CASH,------,1770,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,19-Dec-25,0084434,01,6,194402098278,CASH,------,600,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,19-Dec-25,0084435,01,2,196761942419,CASH,------,240,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,19-Dec-25,0084436,01,2,196291953524,CASH,------,310,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,19-Dec-25,0084437,01,2,196290108286,CASH,------,220,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,19-Dec-25,0084438,01,2,196291956671,CASH,------,290,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,19-Dec-25,0084439,01,2,196101941690,CASH,------,180,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,19-Dec-25,0084440,01,2,196100001227,CASH,------,530,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,19-Dec-25,0084441,01,2,196760000631,CASH,------,610,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,19-Dec-25,0084442,01,2,196290001155,CASH,------,330,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,19-Dec-25,0084443,01,2,196290000809,CASH,------,130,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,19-Dec-25,0084444,01,2,196290108308,CASH,------,240,--------
"020965020-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL BR.SAYGAON",19-Dec-25,0023575,01,1,195031966031,CASH,------,250,--------
"020965020-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL BR.SAYGAON",19-Dec-25,0023576,01,1,195031977121,CASH,------,130,--------
"020965020-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL BR.SAYGAON",19-Dec-25,0023577,01,1,195071973005,CASH,------,130,--------
"020965020-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL BR.SAYGAON",19-Dec-25,0023578,01,1,196851981804,CASH,------,450,--------
"020965020-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL BR.SAYGAON",19-Dec-25,0023579,01,1,196851962702,CASH,------,390,--------
"020965020-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL BR.SAYGAON",19-Dec-25,0023580,01,1,195070001115,CASH,------,620,--------
"020965020-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL BR.SAYGAON",19-Dec-25,0023581,01,1,195251962699,CASH,------,400,--------
"020965020-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL BR.SAYGAON",19-Dec-25,0023582,01,1,195251965922,CASH,------,480,--------
"020965020-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL BR.SAYGAON",19-Dec-25,0023583,01,1,195070001085,CASH,------,130,--------
"020965020-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL BR.SAYGAON",19-Dec-25,0023584,01,1,195070001093,CASH,------,1030,--------
"020965020-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL BR.SAYGAON",19-Dec-25,0023585,01,1,195251980948,CASH,------,350,--------
"020965020-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL BR.SAYGAON",19-Dec-25,0023586,01,1,196850001733,CASH,------,740,--------
"020965020-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL BR.SAYGAON",19-Dec-25,0023587,01,1,195061965713,CASH,------,440,--------
"020965020-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL BR.SAYGAON",19-Dec-25,0023588,01,1,195061962251,CASH,------,670,--------
"020965020-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL BR.SAYGAON",19-Dec-25,0023589,01,1,195060001923,CASH,------,490,--------
"020965020-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL BR.SAYGAON",19-Dec-25,0023590,01,1,195061977436,CASH,------,560,--------
"020965020-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL BR.SAYGAON",19-Dec-25,0023591,01,1,195060001010,CASH,------,360,--------
"020965020-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL BR.SAYGAON",19-Dec-25,0023592,01,1,195060001869,CASH,------,480,--------
"020965020-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL BR.SAYGAON",19-Dec-25,0023593,01,1,195060026853,CASH,------,500,--------
"020965020-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL BR.SAYGAON",19-Dec-25,0023594,01,1,195060027434,CASH,------,260,--------
"020965020-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL BR.SAYGAON",19-Dec-25,0023595,01,1,195070002103,CASH,------,370,--------
"020965020-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL BR.SAYGAON",19-Dec-25,0023596,01,1,195061981344,CASH,------,1810,--------
"020965020-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL BR.SAYGAON",19-Dec-25,0023597,01,1,195251965841,CASH,------,570,--------
"020965020-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL BR.SAYGAON",19-Dec-25,0023598,01,1,195060025920,CASH,------,340,--------
"020965020-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL BR.SAYGAON",19-Dec-25,0023599,01,1,195061966345,CASH,------,350,--------
"020965020-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL BR.SAYGAON",19-Dec-25,0023600,01,1,195060026284,CASH,------,400,--------
"020965020-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL BR.SAYGAON",19-Dec-25,0023601,01,1,195060026233,CASH,------,160,--------
"020965020-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL BR.SAYGAON",19-Dec-25,0023602,01,1,195060000030,CASH,------,180,--------
"020965020-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL BR.SAYGAON",19-Dec-25,0023603,01,1,195061966761,CASH,------,350,--------
"020965020-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL BR.SAYGAON",19-Dec-25,0023604,01,1,195060027230,CASH,------,1280,--------
"020965020-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL BR.SAYGAON",19-Dec-25,0023605,01,1,195061961319,CASH,------,670,--------
"020965021-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL, BR.KARAHAR",19-Dec-25,0017438,01,2,195860001301,CASH,------,900,--------
"020965021-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL, BR.KARAHAR",19-Dec-25,0017439,01,2,195860088687,CASH,------,320,--------
"020965021-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL, BR.KARAHAR",19-Dec-25,0017440,01,2,195231948657,CASH,------,510,--------
"020965021-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL, BR.KARAHAR",19-Dec-25,0017441,01,2,195860002006,CASH,------,280,--------
"020965021-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL, BR.KARAHAR",19-Dec-25,0017442,01,2,195861942975,CASH,------,180,--------
"020965021-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL, BR.KARAHAR",19-Dec-25,0017443,01,2,195700078413,CASH,------,160,--------
"020965021-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL, BR.KARAHAR",19-Dec-25,0017444,01,2,195860002278,CASH,------,250,--------
"020965021-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL, BR.KARAHAR",19-Dec-25,0017445,01,2,195700078723,CASH,------,300,--------
"020965021-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL, BR.KARAHAR",19-Dec-25,0017446,01,2,195701958336,CASH,------,180,--------
"020965021-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL, BR.KARAHAR",19-Dec-25,0017447,01,2,195860087478,CASH,------,290,--------
"020965021-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL, BR.KARAHAR",19-Dec-25,0017448,01,2,195860088440,CASH,------,160,--------
"020965021-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL, BR.KARAHAR",19-Dec-25,0017449,01,2,196291960385,CASH,------,570,--------
